symbol,name,exchange,category,country,category_number
CANAGLS.BO,CANA GLASS,BSE,,India,0
CANSF,Makena Resources Inc.,PNK,,USA,0
CAOVY,China Overseas Land & Investment Ltd.,PNK,,USA,0
CAP,CAI International Inc.,NYQ,Rental & Leasing Services,USA,761
CAR,"Avis Budget Group, Inc.",NMS,Rental & Leasing Services,USA,761
CAR-UN.TO,Canadian Apartment Properties REIT,TOR,REIT - Residential,Canada,445
CART,Carolina Trust Bank,NCM,Regional - Mid-Atlantic Banks,USA,412
CARV,"Carver Bancorp, Inc.",NCM,Savings & Loans,USA,419
CAS,A. M. Castle & Co.,NYQ,Metal Fabrication,USA,626
CASH,"Meta Financial Group, Inc.",NGM,Savings & Loans,USA,419
CASS,"Cass Information Systems, Inc.",NMS,Business Services,USA,760
CAST.TA,CASTRO MODEL,TLV,,Israel,0
CASTROL.BO,Castrol India Ltd.,BSE,Specialty Chemicals,India,113
CASY,"Casey's General Stores, Inc.",NMS,Grocery Stores,USA,734
CAT,Caterpillar Inc.,NYQ,Farm & Construction Machinery,USA,620
CAT.BR,CATALA,BRU,,Brussels,0
CAT1.SG,CATERPILLAR,STU,,Germany,0
CATO,The Cato Corporation,NYQ,Apparel Stores,USA,730
CATWF,China Tontine Wines Group Limited,PNK,,USA,0
CATY,Cathay General Bancorp,NMS,Regional - Pacific Banks,USA,416
CAVM,"Cavium, Inc.",NMS,Semiconductor - Broad Line,USA,830
CAVR,CAVU Resources Inc.,PNK,,USA,0
CAWLF,CWC Well Services Corp.,PNK,,USA,0
CAZ.F,CBL & ASSOC PP REIT,FRA,REIT - Retail,Germany,446
CB,The Chubb Corporation,NYQ,Property & Casualty Insurance,USA,432
CB1A.F,CONSTELLATION BRD-A,FRA,Beverages - Wineries & Distillers,Germany,347
CB4.F,CAC,FRA,,Germany,0
CBA,ClearBridge American Energy MLP,NYQ,,USA,0
CBA.AX,Commonwealth Bank of Australia,ASX,Money Center Banks,Australia,410
CBAK,"China BAK Battery, Inc.",NGM,Industrial Electrical Equipment,USA,627
CBB,Cincinnati Bell Inc.,NYQ,Telecom Services - Domestic,USA,844
CBB-UN.TO,COPERNICAN BRITISH BANKS FUND,TOR,,Canada,0
CBBD,,,,,0
CBCOQ,CAPITOL TRUST XII,PNK,,USA,0
CBD,Companhia Brasileira de Distribuicao,NYQ,Grocery Stores,USA,734
CBDN.MX,Companhia Brasileira de Distribuicao,MEX,Grocery Stores,Mexico,734
CBE.V,Cabo Drilling Corp.,VAN,Industrial Metals & Minerals,Canada,133
CBEH,"China Integrated Energy, Inc.",PNK,Oil & Gas Refining & Marketing,USA,122
CBEY,"Cbeyond, Inc.",NMS,Diversified Communication Services,USA,846
CBF,Capital Bank Financial Corp.,NMS,Regional - Southeast Banks,USA,413
CBG,"CBRE Group, Inc.",NYQ,Property Management,USA,448
CBI,Chicago Bridge & Iron Company N.V.,NYQ,General Contractors,USA,636
CBIN,Community Bank Shares of Indiana Inc.,NCM,Regional - Midwest Banks,USA,414
CBIS,"Cannabis Science, Inc.",PNK,Medical Laboratories & Research,USA,525
CBJC,"Capital Bank (San Juan Capistrano, CA)",PNK,,USA,0
CBK,Christopher & Banks Corporation,NYQ,Apparel Stores,USA,730
CBK.DE,Commerzbank AG,GER,Money Center Banks,Germany,410
CBKW,"Choice Bancorp, Inc. (Wisconsin)",PNK,,USA,0
CBL,CBL & Associates Properties Inc.,NYQ,REIT - Retail,USA,446
CBLI,"Cleveland BioLabs, Inc.",NCM,Biotechnology,USA,515
CBMDF,CBM Asia Development Corp.,PNK,,USA,0
CBNJ,"Cape Bancorp, Inc.",NMS,Regional - Northeast Banks,USA,411
CBNK,"Chicopee Bancorp, Inc.",NGM,Savings & Loans,USA,419
CBNY,Community National Bank,OBB,Regional - Northeast Banks,USA,411
CBO,CBO (Listing Market - NYSE - Ne,NYQ,,USA,0
CBOE,"CBOE Holdings, Inc.",NMS,Diversified Investments,USA,423
CBPI,China Botanic Pharmaceutical Inc.,PNK,,USA,0
CBPO,"China Biologic Products, Inc.",NMS,Biotechnology,USA,515
CBR,"Ciber, Inc.",NYQ,Information Technology Services,USA,824
CBRL,"Cracker Barrel Old Country Store, Inc.",NMS,Restaurants,USA,712
CBS,CBS Corporation,NYQ,Broadcasting - TV,USA,723
CBSH,"Commerce Bancshares, Inc.",NMS,Regional - Southwest  Banks,USA,415
CBSJ,Creative Beauty Supply of New Jersey Corporation,PNK,,USA,0
CBST,Cubist Pharmaceuticals Inc.,NMS,Drug Manufacturers - Other,USA,511
CBT,Cabot Corporation,NYQ,Specialty Chemicals,USA,113
CBT.F,CABOT CORP,FRA,Specialty Chemicals,Germany,113
CBU,Community Bank System Inc.,NYQ,Regional - Northeast Banks,USA,411
CBVTF,Cobra Venture Corp.,PNK,,USA,0
CBWP,"Crownbutte Wind Power, Inc.",PNK,,USA,0
CBX.V,Cortex Business Solutions Inc.,VAN,Information Technology Services,Canada,824
CBZ,"CBIZ, Inc.",NYQ,Business Services,USA,760
CCA,MFS California Municipal Fund C,ASE,,USA,0
CCAMF,CAISSE REGIONALE,PNK,,USA,0
CCBG,Capital City Bank Group Inc.,NMS,Regional - Mid-Atlantic Banks,USA,412
CCC,Calgon Carbon Corporation,NYQ,Pollution & Treatment Controls,USA,623
CCC3.BE,COCA-COLA CO,BER,,Germany,0
CCCL,"China Ceramics Co., Ltd.",NGM,General Building Materials,USA,634
CCE,Coca-Cola Enterprises Inc.,NYQ,Beverages - Soft Drinks,USA,348
CCGI,"Car Charging Group, Inc.",PNK,Personal Services,USA,762
CCH,Coca-Cola HBC AG,NYQ,Beverages - Soft Drinks,USA,348
CCI,Crown Castle International Corp.,NYQ,Diversified Communication Services,USA,846
CCIH,ChinaCache International Holdings Ltd.,NGM,Internet Information Providers,USA,851
CCJ,Cameco Corporation,NYQ,Industrial Metals & Minerals,USA,133
CCK,Crown Holdings Inc.,NYQ,Packaging & Containers,USA,325
CCL,Carnival Corporation,NYQ,Resorts & Casinos,USA,711
CCL-GBX.L,,,,,0
CCL.L,Carnival plc,LSE,"Recreational Goods, Other",United Kingdom,317
CCM,Concord Medical Services Holdings Limited,NYQ,Hospitals,USA,524
CCMP,Cabot Microelectronics Corporation,NMS,Semiconductor - Integrated Circuits,USA,833
CCNE,CNB Financial Corp.,NMS,Regional - Northeast Banks,USA,411
CCO,Clear Channel Outdoor Holdings Inc.,NYQ,Marketing Services,USA,721
CCO.TO,Cameco Corporation,TOR,Industrial Metals & Minerals,Canada,133
CCOI,Cogent Communications Group Inc.,NMS,Diversified Communication Services,USA,846
CCRN,"Cross Country Healthcare, Inc.",NMS,Staffing & Outsourcing Services,USA,764
CCSC,"Country Style Cooking Restaurant Chain Co., Ltd.",NYQ,Restaurants,USA,712
CCU,Compania Cervecerias Unidas S.A.,NYQ,Beverages - Brewers,USA,346
CCZ,Comcast Holdings ZONES,NYQ,,USA,0
CDD-UN.TO,CORE CANADIAN DIVIDEND TRUST,TOR,,Canada,0
CDE,"Coeur Mining, Inc.",NYQ,Silver,USA,135
CDE-WT,COEUR D'ALENE MINES CORPORATIO,NYQ,,USA,0
CDEVY,City Developments Limited,PNK,,USA,0
CDFF.L,Cardiff Property plc,LSE,Property Management,United Kingdom,448
CDH.TO,Corridor Resources Inc.,TOR,Independent Oil & Gas,Canada,121
CDI,CDI Corp.,NYQ,Staffing & Outsourcing Services,USA,764
CDI.PA,Christian Dior SA,PAR,Jewelry Stores,France,742
CDII,"CD International Enterprises, Inc.",PNK,Business Services,USA,760
CDIR,Concepts Direct Inc.,PNK,,USA,0
CDKG,"China Du Kang Co., Ltd.",PNK,,USA,0
CDM1.BE,COEUR MINING,BER,Silver,Germany,135
CDNS,Cadence Design Systems Inc.,NMS,Application Software,USA,821
CDOC,"Coda Octopus Group, Inc.",PNK,,USA,0
CDOM,"Tiger X Medical, Inc.",PNK,Management Services,USA,769
CDPYF,Canadian Apartment Properties REIT,PNK,,USA,0
CDR,"Cedar Realty Trust, Inc.",NYQ,REIT - Retail,USA,446
CDSG,"China Dongsheng International, Inc.",PNK,,USA,0
CDUAF,Canadian Utilities Ltd.,PNK,,USA,0
CDV.TO,COM DEV International Ltd.,TOR,Communication Equipment,Canada,841
CDW-UN.TO,CANADIAN WIRELESS TRUST,TOR,,Canada,0
CDY,Cardero Resource Corp.,ASE,Industrial Metals & Minerals,USA,133
CDZI,Cadiz Inc.,NGM,Water Utilities,USA,914
CE,Celanese Corporation,NYQ,Chemicals - Major Diversified,USA,110
CE.V,"Canada Energy Partners, Inc.",VAN,Independent Oil & Gas,Canada,121
CE1.SG,CAREER EDUCATION,STU,Education & Training Services,Germany,766
CE5.BE,CALLON PETROLEUM,BER,Independent Oil & Gas,Germany,121
CEA,China Eastern Airlines Corp. Ltd.,NYQ,Major Airlines,USA,770
CEAI,"China Education Alliance, Inc.",PNK,,USA,0
CEATLTD.NS,CEAT Limited,NSI,Rubber & Plastics,India,322
CEB,Corporate Executive Board Co.,NYQ,Management Services,USA,769
CEC,CEC Entertainment Inc.,NYQ,Restaurants,USA,712
CECE,CECO Environmental Corp.,NGM,Pollution & Treatment Controls,USA,623
CECO,Career Education Corp.,NMS,Education & Training Services,USA,766
CEE,"Central Europe, Russia and Turk",NYQ,,USA,0
CEE.TO,Centamin Plc,TOR,Gold,Canada,134
CEF,Central Fund of Canada Limited,ASE,Asset Management,USA,422
CEFO-BTA-B.ST,,,,,0
CEL,Cellcom Israel Ltd.,NYQ,Wireless Communications,USA,840
CELM,"China Electric Motor, Inc.",PNK,Electronic Equipment,USA,314
CEM,ClearBridge Energy MLP Fund Inc,NYQ,,USA,0
CEMEXCPO.MX,"CEMEX, S.A.B. de C.V.",MEX,General Building Materials,Mexico,634
CEMI,"Chembio Diagnostics, Inc.",NCM,Diagnostic Substances,USA,516
CEMTY,Union Andina de Cementos Sociedad Anonima Abierta,PNK,,USA,0
CEN,Center Coast MLP & Infrastructu,NYQ,,USA,0
CEN.TO,COASTAL ENERGY COMPANY,TOR,,Canada,0
CENT,Central Garden & Pet Company,NMS,Food - Major Diversified,USA,340
CENT.JK,Centrin Online Tbk.,JKT,,Indonesia,0
CENTA,Centaurus 2002 SICAV,NMS,,USA,0
CEO,CNOOC Ltd.,NYQ,Oil & Gas Drilling & Exploration,USA,123
CEO.L,COASTAL ENERGY,LSE,,United Kingdom,0
CEP,Constellation Energy Partners LLC,ASE,Oil & Gas Drilling & Exploration,USA,123
CEQP,Crestwood Equity Partners LP,NYQ,Oil & Gas Pipelines,USA,125
CER.AX,CENTRORET STAPLED,ASX,,Australia,0
CERE,"Ceres, Inc.",NGM,Agricultural Chemicals,USA,112
CERN,Cerner Corporation,NMS,Healthcare Information Services,USA,825
CERS,Cerus Corporation,NGM,Biotechnology,USA,515
CERX,"Colombia Energy Resources, Inc.",PNK,Nonmetallic Mineral Mining,USA,136
CETV,Central European Media Enterprises Ltd.,NMS,Broadcasting - TV,USA,723
CEV,Eaton Vance California Municipa,ASE,,USA,0
CEXA.MU,CEMEX SP ADR,MUN,General Building Materials,Germany,634
CEY.L,Centamin Plc,LSE,Gold,United Kingdom,134
CF,"CF Industries Holdings, Inc.",NYQ,Agricultural Chemicals,USA,112
CFBK,Central Federal Corp.,NCM,Savings & Loans,USA,419
CFC-PA,Countrywide Capital IV (New) 6.,NYQ,,USA,0
CFC-PB,Countrywide Capital V (New) 7.0,NYQ,,USA,0
CFD,Nuveen Diversified Commodity Fu,ASE,,USA,0
CFFI,C&F; Financial Corp.,NMS,Regional - Mid-Atlantic Banks,USA,412
CFFN,"Capitol Federal Financial, Inc.",NMS,Savings & Loans,USA,419
CFGW,"Community Financial Group, Inc. (Spokane, WA)",PNK,,USA,0
CFIC,Cornerstone Financial Corporation,PNK,Regional - Northeast Banks,USA,411
CFIS,Community Financial Shares Inc,PNK,Regional - Midwest Banks,USA,414
CFNB,California First National Bancorp,NGM,Regional - Pacific Banks,USA,416
CFNL,Cardinal Financial Corp.,NMS,Regional - Southeast Banks,USA,413
CFP,Cornerstone Progressive Return,ASE,,USA,0
CFP.TO,Canfor Corp.,TOR,"Lumber, Wood Production",Canada,632
CFR,"Cullen/Frost Bankers, Inc.",NYQ,Regional - Southwest  Banks,USA,415
CFR.VX,RICHEMONT N,VTX,,Switzerland,0
CFRHF,Compagnie Financiere Richemont SA,PNK,,USA,0
CFRUY,Compagnie Financiere Richemont SA,PNK,,USA,0
CFSL.BE,COCA-COLA SP ADR,BER,Beverages - Soft Drinks,Germany,348
CFW.TO,Calfrac Well Services Ltd.,TOR,Oil & Gas Equipment & Services,Canada,124
CFWFF,Calfrac Well Services Ltd.,PNK,,USA,0
CFX,Colfax Corporation,NYQ,Diversified Machinery,USA,622
CFX.BE,CAPITAL ONE FINL,BER,Credit Services,Germany,424
CG,The Carlyle Group LP,NMS,Asset Management,USA,422
CG.TO,Centerra Gold Inc.,TOR,Gold,Canada,134
CGA,"China Green Agriculture, Inc.",NYQ,Agricultural Chemicals,USA,112
CGEMY,Cap Gemini S.A.,PNK,,USA,0
CGI,Celadon Group Inc.,NYQ,Trucking,USA,774
CGIX,"Cancer Genetics, Inc.",NCM,,USA,0
CGO,Calamos Global Total Return Fun,NMS,,USA,0
CGR,"Claude Resources, Inc.",,,,0
CGX,"Consolidated Graphics, Inc.",NYQ,Business Services,USA,760
CGYK.DE,CONERGY,GER,,Germany,0
CH,"Aberdeen Chile Fund, Inc. (The)",ASE,,USA,0
CH8.SG,CHINA WIRELESS TECH,STU,Communication Equipment,Germany,841
CHA,China Telecom Corp. Ltd.,NYQ,Telecom Services - Foreign,USA,845
CHAMBLFER.NS,Chambal Fertilisers and Chemicals Ltd.,NSI,Agricultural Chemicals,India,112
CHBH,"Croghan Bancshares, Inc.",PNK,Regional - Midwest Banks,USA,414
CHC,China Hydroelectric Corporation,NYQ,Diversified Utilities,USA,913
CHCI,"Comstock Holding Companies, Inc.",NCM,Residential Construction,USA,630
CHCO,City Holding Co.,NMS,Regional - Mid-Atlantic Banks,USA,412
CHD,Church & Dwight Co. Inc.,NYQ,Cleaning Products,USA,326
CHDRF,Christian Dior SA,PNK,,USA,0
CHE,Chemed Corp.,NYQ,Home Health Care,USA,526
CHE.F,CHEUNG KONG (HLDGS),FRA,Real Estate Development,Germany,449
CHEF,"The Chefs' Warehouse, Inc.",NMS,Food Wholesale,USA,757
CHENNPETR.NS,Chennai Petroleum Corporation Ltd,NSI,Oil & Gas Refining & Marketing,India,122
CHEUF,Cheung Kong (Holdings) Limited,PNK,,USA,0
CHEUY,Cheung Kong (Holdings) Limited,PNK,,USA,0
CHEV,Cheviot Financial Corp.,NCM,Regional - Midwest Banks,USA,414
CHFC,Chemical Financial Corporation,NMS,Regional - Midwest Banks,USA,414
CHFN,Charter Financial Corporation,NCM,Regional - Mid-Atlantic Banks,USA,412
CHGS,"China Gengsheng Minerals, Inc.",ASE,Nonmetallic Mineral Mining,USA,136
CHH,Choice Hotels International Inc.,NYQ,Lodging,USA,710
CHI,Calamos Convertible Opportuniti,NMS,,USA,0
CHK,Chesapeake Energy Corporation,NYQ,Independent Oil & Gas,USA,121
CHKP,Check Point Software Technologies Ltd.,NMS,Security Software & Services,USA,823
CHKR,Chesapeake Granite Wash Trust,NYQ,Oil & Gas Pipelines,USA,125
CHL,China Mobile Limited,NYQ,Wireless Communications,USA,840
CHLN,"China Housing and Land Development, Inc.",NCM,Real Estate Development,USA,449
CHLO,"China Logistics Group, Inc.",PNK,,USA,0
CHMG,Chemung Financial Corporation,NGM,Regional - Pacific Banks,USA,416
CHMI,Cherry Hill Mortgage Investment Corporation,NYQ,REIT - Residential,USA,445
CHN,"China Fund, Inc. (The) Common S",NYQ,,USA,0
CHNGQ,"China Natural Gas, Inc.",PNK,,USA,0
CHNR,China Natural Resources Inc.,NCM,Industrial Metals & Minerals,USA,133
CHOP,China Gerui Advanced Materials Group Ltd.,NMS,Steel & Iron,USA,130
CHQ.V,CARRUS CAPITAL CORPORATION,VAN,,Canada,0
CHR.CO,CHR. HANSEN HOLDING,CPH,,Denmark,0
CHR.SG,Churchill Downs Inc.,STU,,Germany,0
CHRI,"China Health Resource, Inc.",PNK,,USA,0
CHRW,CH Robinson Worldwide Inc.,NMS,Air Delivery & Freight Services,USA,773
CHS,Chico's FAS Inc.,NYQ,Apparel Stores,USA,730
CHSP,Chesapeake Lodging Trust,NYQ,REIT - Hotel/Motel,USA,443
CHT,"Chunghwa Telecom Co., Ltd.",NYQ,Telecom Services - Domestic,USA,844
CHTP,Chelsea Therapeutics International Ltd.,NCM,Biotechnology,USA,515
CHTR,"Charter Communications, Inc.",NMS,CATV Systems,USA,725
CHU,China Unicom (Hong Kong) Limited,NYQ,Wireless Communications,USA,840
CHUFF,China Unicom (Hong Kong) Limited,PNK,,USA,0
CHUY,"Chuy's Holdings, Inc.",NMS,Restaurants,USA,712
CHVEF,YHM Group Limited,PNK,,USA,0
CHVX34.SA,CHEVRON     -DRN,SAO,,Brazil,0
CHW,Calamos Global Dynamic Income F,NMS,,USA,0
CHY,Calamos Convertible & High Income Fund,NMS,,USA,0
CHZ.BE,CHINA RES LAND,BER,Asset Management,Germany,422
CIB,Bancolombia S.A.,NYQ,Foreign Regional Banks,USA,418
CIC.TO,CI Select Canadian Equity Mgd Corp Cl Y,TOR,,Canada,0
CIE,"Cobalt International Energy, Inc.",NYQ,Independent Oil & Gas,USA,121
CIEN,Ciena Corporation,NMS,Communication Equipment,USA,841
CIF,MFS Intermediate High Income Fu,NYQ,,USA,0
CIG,Companhia Energ,NYQ,,USA,0
CIGW,CIG Wireless Corp.,OBB,Wireless Communications,USA,840
CIHKY,"China Merchants Bank Co., Ltd.",PNK,,USA,0
CII,Blackrock Capital and Income Fu,NYQ,,USA,0
CIK,Credit Suisse Asset Management Income Fund Inc.,ASE,Asset Management,USA,422
CIM,Chimera Investment Corporation,NYQ,REIT - Diversified,USA,440
CIMT,Cimatron Ltd.,NCM,Technical & System Software,USA,822
CINF,Cincinnati Financial Corp.,NMS,Property & Casualty Insurance,USA,432
CIR,"CIRCOR International, Inc.",NYQ,Industrial Equipment & Components,USA,621
CIRC.L,CIRCLE HOLDINGS,LSE,,United Kingdom,0
CIS,Camelot Information Systems Inc.,NYQ,Information Technology Services,USA,824
CISG,Cninsure Inc.,NMS,Insurance Brokers,USA,434
CIT,CIT Group Inc.,NYQ,Credit Services,USA,424
CITIZYN.BO,CITIZEN YARN,BSE,,India,0
CITZ,CFS Bancorp Inc.,NGM,Regional - Midwest Banks,USA,414
CIU.L,CAPE,LSE,,United Kingdom,0
CIWT,"China Industrial Waste Management, Inc.",PNK,,USA,0
CIZN,Citizens Holding Company,NGM,Regional - Northeast Banks,USA,411
CJES,"C&J; Energy Services, Inc.",NYQ,Oil & Gas Equipment & Services,USA,124
CJI.F,JIMINEX,FRA,,Germany,0
CJJD,"China Jo-Jo Drugstores, Inc.",NCM,Drug Stores,USA,733
CJPRY,Central Japan Railway Company,PNK,,USA,0
CJR-B.TO,Corus Entertainment Inc.,TOR,Broadcasting - Radio,Canada,724
CK5.SG,CAMKIDS GRP,STU,,Germany,0
CKE.TO,Chinook Energy Inc.,TOR,Independent Oil & Gas,Canada,121
CKFC,Clarkston Financial Corporation,PNK,Savings & Loans,USA,419
CKGDY,KALNORTH GOLD ADR,PNK,,USA,0
CKGT,China Kangtai Cactus Bio-Tech Inc.,PNK,,USA,0
CKH,Seacor Holdings Inc.,NYQ,Shipping,USA,775
CKP,Checkpoint Systems Inc.,NYQ,Security & Protection Services,USA,765
CKR.V,Caribou King Resources Ltd.,VAN,Industrial Metals & Minerals,Canada,133
CKRA.JK,CAKRA MINERAL TBK,JKT,,Indonesia,0
CKSW,ClickSoftware Technologies Ltd.,NMS,Internet Software & Services,USA,852
CL,Colgate-Palmolive Co.,NYQ,Personal Products,USA,323
CL.MX,Colgate-Palmolive Co.,MEX,Personal Products,Mexico,323
CLB,Core Laboratories NV,NYQ,Oil & Gas Equipment & Services,USA,124
CLBH,Carolina Bank Holdings Inc.,NGM,Regional - Mid-Atlantic Banks,USA,412
CLCN,Creative Learning Corporation,OBB,Education & Training Services,USA,766
CLCT,Collectors Universe Inc.,NGM,Business Services,USA,760
CLD,Cloud Peak Energy Inc.,NYQ,Industrial Metals & Minerals,USA,133
CLDT,Chatham Lodging Trust,NYQ,REIT - Hotel/Motel,USA,443
CLDX,"Celldex Therapeutics, Inc.",NMS,Biotechnology,USA,515
CLF,Cliffs Natural Resources Inc.,NYQ,Industrial Metals & Minerals,USA,133
CLF.PA,Cliffs Natural Resources Inc.,PAR,Industrial Metals & Minerals,France,133
CLFMF,ISHARES 1-5 YEAR LAD,PNK,,USA,0
CLFZF,Times Three Wireless Inc.,PNK,,USA,0
CLG-A.TO,ISHARES 1-10 YR LADDER GOVT BON,TOR,,Canada,0
CLG.TO,iShares 1-10 Year Laddered Gov Bd Comm,TOR,,Canada,0
CLGX,"CoreLogic, Inc.",NYQ,Property & Casualty Insurance,USA,432
CLH,"Clean Harbors, Inc.",NYQ,Waste Management,USA,637
CLI,Mack-Cali Realty Corp.,NYQ,REIT - Office,USA,441
CLL.TO,Connacher Oil and Gas Ltd.,TOR,Major Integrated Oil & Gas,Canada,120
CLLZF,Connacher Oil and Gas Ltd.,PNK,,USA,0
CLM,Cornerstone Strategic Value Fun,ASE,,USA,0
CLMS,Calamos Asset Management Inc.,NMS,Asset Management,USA,422
CLMT,Calumet Specialty Products Partners LP,NMS,Oil & Gas Refining & Marketing,USA,122
CLNE,Clean Energy Fuels Corp.,NMS,Gas Utilities,USA,912
CLNT,"Cleantech Solutions International, Inc.",NCM,Metal Fabrication,USA,626
CLNY,"Colony Financial, Inc.",NYQ,REIT - Diversified,USA,440
CLPM,"Celator Pharmaceuticals, Inc.",OBB,Drugs - Generic,USA,512
CLQ.TO,Canada Lithium Corp.,TOR,Industrial Metals & Minerals,Canada,133
CLR,"Continental Resources, Inc.",NYQ,Independent Oil & Gas,USA,121
CLS1.DE,Celesio AG,GER,Hospitals,Germany,524
CLUB,Town Sports International Holdings Inc.,NGM,Sporting Activities,USA,715
CLV,Cliffs Natural Resources Inc.,NYQ,,USA,0
CLVS,"Clovis Oncology, Inc.",NMS,Biotechnology,USA,515
CLW,Clearwater Paper Corporation,NYQ,Paper & Paper Products,USA,324
CLWT,Euro Tech Holdings Company Limited,NCM,Pollution & Treatment Controls,USA,623
CLX,The Clorox Company,NYQ,Housewares & Accessories,USA,312
CLYW,CALYPSO WIRELESS,PNK,,USA,0
CM,Canadian Imperial Bank of Commerce,NYQ,Money Center Banks,USA,410
CM.TO,Canadian Imperial Bank of Commerce,TOR,Money Center Banks,Canada,410
CMA,Comerica Incorporated,NYQ,Regional - Midwest Banks,USA,414
CMA-WT,COMERICA INCORPORATED,NYQ,,USA,0
CMC,Commercial Metals Company,NYQ,Steel & Iron,USA,130
CMC.HA,JPMORGAN CHASE,HAN,,Germany,0
CMC.MU,JPMORGAN CHASE,MUN,,Germany,0
CMCO,Columbus McKinnon Corporation,NMS,Farm & Construction Machinery,USA,620
CME,CME Group Inc.,NMS,Investment Brokerage - National,USA,420
CMFO,China Marine Food Group Limited,ASE,Processed & Packaged Goods,USA,342
CMG,"Chipotle Mexican Grill, Inc.",NYQ,Restaurants,USA,712
CMG.TO,Computer Modelling Group Ltd.,TOR,Technical & System Software,Canada,822
CMGE,China Mobile Games and Entertainment Group Limited,NGM,Multimedia & Graphics Software,USA,820
CMHY-GBX.L,,,,,0
CMI,Cummins Inc.,NYQ,Diversified Machinery,USA,622
CMKG,"mktg, inc.",PNK,Marketing Services,USA,721
CMLP,"Crestwood Midstream, L.P.",NYQ,Oil & Gas Pipelines,USA,125
CMLS,Cumulus Media Inc.,NMS,Broadcasting - Radio,USA,724
CMN,Cantel Medical Corp.,NYQ,Medical Instruments & Supplies,USA,520
CMNP.JK,Citra Marga Nusaphala Persada T,JKT,,Indonesia,0
CMO,Capstead Mortgage Corp.,NYQ,REIT - Diversified,USA,440
CMP,Compass Minerals International Inc.,NYQ,Industrial Metals & Minerals,USA,133
CMPGY,Compass Group PLC,PNK,,USA,0
CMS,CMS Energy Corp.,NYQ,Electric Utilities,USA,911
CMT,Core Molding Technologies Inc.,ASE,Rubber & Plastics,USA,322
CMTB,"Community Bank of Bergen County, NJ",PNK,Regional - Northeast Banks,USA,411
CMTL,Comtech Telecommunications Corp.,NMS,Communication Equipment,USA,841
CMU,MFS High Yield Municipal Trust,NYQ,Closed-End Fund - Debt,USA,425
CMUA.F,CN MING YANG SP ADR,FRA,,Germany,0
CMUA.MU,CN MING YANG SP ADR,MUN,,Germany,0
CMY.F,ZIX,FRA,Technical & System Software,Germany,822
CMY.MU,ZIX,MUN,Technical & System Software,Germany,822
CNA,CNA Financial Corporation,NYQ,Property & Casualty Insurance,USA,432
CNA.L,Centrica plc,LSE,Diversified Utilities,United Kingdom,913
CNAF,Commercial National Financial Corp.,PNK,Regional - Midwest Banks,USA,414
CNAM,"China Armco Metals, Inc.",ASE,,USA,0
CNAT,Conatus Pharmaceuticals Inc.,NGM,Biotechnology,USA,515
CNBC,"Center Bancorp, Inc.",NMS,Regional - Northeast Banks,USA,411
CNBKA,Century Bancorp Inc.,NMS,Regional - Northeast Banks,USA,411
CNBL,"Citizens National Bancshares of Bossier, Inc.",PNK,,USA,0
CNC,Centene Corp.,NYQ,Health Care Plans,USA,522
CNCO,Cencosud S.A.,NYQ,"Specialty Retail, Other",USA,745
CNDO,"Coronado Biosciences, Inc.",NCM,Biotechnology,USA,515
CNET,"ChinaNet Online Holdings, Inc.",NCM,Internet Information Providers,USA,851
CNHI,CNH Industrial N.V.,NYQ,Farm & Construction Machinery,USA,620
CNI,Canadian National Railway Company,NYQ,Railroads,USA,776
CNIG,Corning Natural Gas Corporation,PNK,Gas Utilities,USA,912
CNIT,"China Information Technology, Inc.",NMS,Application Software,USA,821
CNK,Cinemark Holdings Inc.,NYQ,"Movie Production, Theaters",USA,726
CNKO.JK,Exploitasi Energi Indonesia Tbk,JKT,,Indonesia,0
CNLA,Community National Bank of the Lakeway Area,PNK,Regional - Southeast Banks,USA,413
CNLC,CHINA NATIONAL APPLI,PNK,,USA,0
CNMXF,Canamex Resources Corp.,PNK,,USA,0
CNN1.BE,CANON,BER,Business Equipment,Germany,313
CNN1.F,CANON,FRA,Business Equipment,Germany,313
CNN1.MU,CANON,MUN,Business Equipment,Germany,313
CNND,Canandaigua National Corp.,PNK,Regional - Northeast Banks,USA,411
CNO,"CNO Financial Group, Inc.",NYQ,Accident & Health Insurance,USA,431
CNP,"CenterPoint Energy, Inc.",NYQ,Diversified Utilities,USA,913
